Region;Subregion;Country;Indicator;Year;Source;download;Icon;Homicide filtered by Indicator;Nombre d'enregistrements;value
Europe;Northern Europe;Denmark;Homicide count;2000;UNSDC;;;;1;58
Europe;Northern Europe;Estonia;Homicide count;2000;UNSDC;;;;1;143
Europe;Northern Europe;Finland;Homicide count;2000;UNSDC;;;;1;148
Europe;Northern Europe;Iceland;Homicide count;2000;UNSDC;;;;1;5
Europe;Northern Europe;Latvia;Homicide count;2000;UNSDC;;;;1;238
Europe;Northern Europe;Lithuania;Homicide count;2000;UNSDC;;;;1;370
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2000;UNSDC;;;;1;764
Europe;Northern Europe;Denmark;Homicide rate;2000;UNSDC;;;1,1;1;1,1
Europe;Northern Europe;Estonia;Homicide rate;2000;UNSDC;;;10,2;1;10,2
Europe;Northern Europe;Finland;Homicide rate;2000;UNSDC;;;2,9;1;2,9
Europe;Northern Europe;Iceland;Homicide rate;2000;UNSDC;;;1,8;1;1,8
Europe;Northern Europe;Latvia;Homicide rate;2000;UNSDC;;;10,0;1;10
Europe;Northern Europe;Lithuania;Homicide rate;2000;UNSDC;;;10,6;1;10,6
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2000;UNSDC;;;1,5;1;1,5
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2001;CTS Adjusted;;;;1;966
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2001;CTS Adjusted;;;1,6;1;1,6
Europe;Northern Europe;Estonia;Homicide count;2001;Eurostat;;;;1;137
Europe;Northern Europe;Norway;Homicide count;2001;Eurostat;;;;1;37
Europe;Northern Europe;Estonia;Homicide rate;2001;Eurostat;;;9,8;1;9,8
Europe;Northern Europe;Norway;Homicide rate;2001;Eurostat;;;0,8;1;0,8
Europe;Northern Europe;Sweden;Homicide count;2001;NCCP;;;;1;87
Europe;Northern Europe;Sweden;Homicide rate;2001;NCCP;;;1,0;1;1
Europe;Northern Europe;Ireland;Homicide count;2001;NP;;;;1;52
Europe;Northern Europe;Ireland;Homicide rate;2001;NP;;;1,4;1;1,4
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2001;SDG;;;;1;57
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2001;SDG;;;;1;116
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2001;SDG;;;3,4;1;3,4
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2001;SDG;;;2,3;1;2,3
Europe;Northern Europe;Denmark;Homicide count;2001;UNSDC;;;;1;52
Europe;Northern Europe;Finland;Homicide count;2001;UNSDC;;;;1;156
Europe;Northern Europe;Iceland;Homicide count;2001;UNSDC;;;;1;1
Europe;Northern Europe;Latvia;Homicide count;2001;UNSDC;;;;1;219
Europe;Northern Europe;Lithuania;Homicide count;2001;UNSDC;;;;1;353
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2001;UNSDC;;;;1;793
Europe;Northern Europe;Denmark;Homicide rate;2001;UNSDC;;;1,0;1;1
Europe;Northern Europe;Finland;Homicide rate;2001;UNSDC;;;3,0;1;3
Europe;Northern Europe;Iceland;Homicide rate;2001;UNSDC;;;0,4;1;0,4
Europe;Northern Europe;Latvia;Homicide rate;2001;UNSDC;;;9,3;1;9,3
Europe;Northern Europe;Lithuania;Homicide rate;2001;UNSDC;;;10,2;1;10,2
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2001;UNSDC;;;1,5;1;1,5
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2002;CTS Adjusted;;;;1;1107
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2002;CTS Adjusted;;;1,9;1;1,9
Europe;Northern Europe;Estonia;Homicide count;2002;Eurostat;;;;1;142
Europe;Northern Europe;Norway;Homicide count;2002;Eurostat;;;;1;46
Europe;Northern Europe;Estonia;Homicide rate;2002;Eurostat;;;10,3;1;10,3
Europe;Northern Europe;Norway;Homicide rate;2002;Eurostat;;;1,0;1;1
Europe;Northern Europe;Denmark;Homicide count;2002;GSHRevision;;;;1;48
Europe;Northern Europe;Denmark;Homicide rate;2002;GSHRevision;;;0,9;1;0,9
Europe;Northern Europe;Sweden;Homicide count;2002;NCCP;;;;1;101
Europe;Northern Europe;Sweden;Homicide rate;2002;NCCP;;;1,1;1;1,1
Europe;Northern Europe;Ireland;Homicide count;2002;NP;;;;1;52
Europe;Northern Europe;Ireland;Homicide rate;2002;NP;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2002;SDG;;;;1;38
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2002;SDG;;;;1;125
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2002;SDG;;;2,2;1;2,2
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2002;SDG;;;2,5;1;2,5
Europe;Northern Europe;Finland;Homicide count;2002;UNSDC;;;;1;132
Europe;Northern Europe;Iceland;Homicide count;2002;UNSDC;;;;1;4
Europe;Northern Europe;Latvia;Homicide count;2002;UNSDC;;;;1;214
Europe;Northern Europe;Lithuania;Homicide count;2002;UNSDC;;;;1;293
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2002;UNSDC;;;;1;944
Europe;Northern Europe;Finland;Homicide rate;2002;UNSDC;;;2,5;1;2,5
Europe;Northern Europe;Iceland;Homicide rate;2002;UNSDC;;;1,4;1;1,4
Europe;Northern Europe;Latvia;Homicide rate;2002;UNSDC;;;9,2;1;9,2
Europe;Northern Europe;Lithuania;Homicide rate;2002;UNSDC;;;8,5;1;8,5
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2002;UNSDC;;;1,8;1;1,8
Europe;Northern Europe;Denmark;Homicide count;2003;CTS;;;;1;65
Europe;Northern Europe;Estonia;Homicide count;2003;CTS;;;;1;147
Europe;Northern Europe;Finland;Homicide count;2003;CTS;;;;1;103
Europe;Northern Europe;Iceland;Homicide count;2003;CTS;;;;1;0
Europe;Northern Europe;Latvia;Homicide count;2003;CTS;;;;1;202
Europe;Northern Europe;Lithuania;Homicide count;2003;CTS;;;;1;344
Europe;Northern Europe;Norway;Homicide count;2003;CTS;;;;1;51
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2003;CTS;;;;1;42
Europe;Northern Europe;Denmark;Homicide rate;2003;CTS;;;1,2;1;1,2
Europe;Northern Europe;Estonia;Homicide rate;2003;CTS;;;10,7;1;10,7
Europe;Northern Europe;Finland;Homicide rate;2003;CTS;;;2,0;1;2
Europe;Northern Europe;Iceland;Homicide rate;2003;CTS;;;0,0;1;0
Europe;Northern Europe;Latvia;Homicide rate;2003;CTS;;;8,8;1;8,8
Europe;Northern Europe;Lithuania;Homicide rate;2003;CTS;;;10,1;1;10,1
Europe;Northern Europe;Norway;Homicide rate;2003;CTS;;;1,1;1;1,1
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2003;CTS;;;2,5;1;2,5
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2003;CTS Adjusted;;;;1;926
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2003;CTS Adjusted;;;1,6;1;1,6
Europe;Northern Europe;Sweden;Homicide count;2003;NCCP;;;;1;85
Europe;Northern Europe;Sweden;Homicide rate;2003;NCCP;;;0,9;1;0,9
Europe;Northern Europe;Ireland;Homicide count;2003;NSO;;;;1;37
Europe;Northern Europe;Ireland;Homicide rate;2003;NSO;;;0,9;1;0,9
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2003;SDG;;;;1;775
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2003;SDG;;;;1;109
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2003;SDG;;;1,5;1;1,5
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2003;SDG;;;2,2;1;2,2
Europe;Northern Europe;Denmark;Homicide count;2004;CTS;;;;1;43
Europe;Northern Europe;Estonia;Homicide count;2004;CTS;;;;1;91
Europe;Northern Europe;Finland;Homicide count;2004;CTS;;;;1;148
Europe;Northern Europe;Iceland;Homicide count;2004;CTS;;;;1;3
Europe;Northern Europe;Latvia;Homicide count;2004;CTS;;;;1;181
Europe;Northern Europe;Lithuania;Homicide count;2004;CTS;;;;1;343
Europe;Northern Europe;Norway;Homicide count;2004;CTS;;;;1;36
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2004;CTS;;;;1;34
Europe;Northern Europe;Denmark;Homicide rate;2004;CTS;;;0,8;1;0,8
Europe;Northern Europe;Estonia;Homicide rate;2004;CTS;;;6,7;1;6,7
Europe;Northern Europe;Finland;Homicide rate;2004;CTS;;;2,8;1;2,8
Europe;Northern Europe;Iceland;Homicide rate;2004;CTS;;;1,0;1;1
Europe;Northern Europe;Latvia;Homicide rate;2004;CTS;;;7,9;1;7,9
Europe;Northern Europe;Lithuania;Homicide rate;2004;CTS;;;10,1;1;10,1
Europe;Northern Europe;Norway;Homicide rate;2004;CTS;;;0,8;1;0,8
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2004;CTS;;;2,0;1;2
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2004;CTS Adjusted;;;;1;950
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2004;CTS Adjusted;;;1,6;1;1,6
Europe;Northern Europe;Sweden;Homicide count;2004;NCCP;;;;1;107
Europe;Northern Europe;Sweden;Homicide rate;2004;NCCP;;;1,2;1;1,2
Europe;Northern Europe;Ireland;Homicide count;2004;NSO;;;;1;30
Europe;Northern Europe;Ireland;Homicide rate;2004;NSO;;;0,7;1;0,7
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2004;SDG;;;;1;779
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2004;SDG;;;;1;137
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2004;SDG;;;1,5;1;1,5
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2004;SDG;;;2,7;1;2,7
Europe;Northern Europe;Denmark;Homicide count;2005;CTS;;;;1;53
Europe;Northern Europe;Estonia;Homicide count;2005;CTS;;;;1;113
Europe;Northern Europe;Finland;Homicide count;2005;CTS;;;;1;119
Europe;Northern Europe;Iceland;Homicide count;2005;CTS;;;;1;3
Europe;Northern Europe;Latvia;Homicide count;2005;CTS;;;;1;126
Europe;Northern Europe;Lithuania;Homicide count;2005;CTS;;;;1;372
Europe;Northern Europe;Norway;Homicide count;2005;CTS;;;;1;33
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2005;CTS;;;;1;31
Europe;Northern Europe;Denmark;Homicide rate;2005;CTS;;;1,0;1;1
Europe;Northern Europe;Estonia;Homicide rate;2005;CTS;;;8,3;1;8,3
Europe;Northern Europe;Finland;Homicide rate;2005;CTS;;;2,3;1;2,3
Europe;Northern Europe;Iceland;Homicide rate;2005;CTS;;;1,0;1;1
Europe;Northern Europe;Latvia;Homicide rate;2005;CTS;;;5,6;1;5,6
Europe;Northern Europe;Lithuania;Homicide rate;2005;CTS;;;11,1;1;11,1
Europe;Northern Europe;Norway;Homicide rate;2005;CTS;;;0,7;1;0,7
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2005;CTS;;;1,8;1;1,8
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2005;CTS Adjusted;;;;1;834
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2005;CTS Adjusted;;;1,4;1;1,4
Europe;Northern Europe;Sweden;Homicide count;2005;NCCP;;;;1;83
Europe;Northern Europe;Sweden;Homicide rate;2005;NCCP;;;0,9;1;0,9
Europe;Northern Europe;Channel Islands;Homicide count;2005;NP;;;;1;1
Europe;Northern Europe;Channel Islands;Homicide rate;2005;NP;;;0,7;1;0,7
Europe;Northern Europe;Ireland;Homicide count;2005;NSO;;;;1;52
Europe;Northern Europe;Ireland;Homicide rate;2005;NSO;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2005;SDG;;;;1;708
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2005;SDG;;;;1;95
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2005;SDG;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2005;SDG;;;1,9;1;1,9
Europe;Northern Europe;Denmark;Homicide count;2006;CTS;;;;1;29
Europe;Northern Europe;Estonia;Homicide count;2006;CTS;;;;1;91
Europe;Northern Europe;Finland;Homicide count;2006;CTS;;;;1;119
Europe;Northern Europe;Iceland;Homicide count;2006;CTS;;;;1;0
Europe;Northern Europe;Latvia;Homicide count;2006;CTS;;;;1;128
Europe;Northern Europe;Lithuania;Homicide count;2006;CTS;;;;1;288
Europe;Northern Europe;Norway;Homicide count;2006;CTS;;;;1;33
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2006;CTS;;;;1;30
Europe;Northern Europe;Denmark;Homicide rate;2006;CTS;;;0,5;1;0,5
Europe;Northern Europe;Estonia;Homicide rate;2006;CTS;;;6,7;1;6,7
Europe;Northern Europe;Finland;Homicide rate;2006;CTS;;;2,3;1;2,3
Europe;Northern Europe;Iceland;Homicide rate;2006;CTS;;;0,0;1;0
Europe;Northern Europe;Latvia;Homicide rate;2006;CTS;;;5,8;1;5,8
Europe;Northern Europe;Lithuania;Homicide rate;2006;CTS;;;8,7;1;8,7
Europe;Northern Europe;Norway;Homicide rate;2006;CTS;;;0,7;1;0,7
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2006;CTS;;;1,7;1;1,7
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2006;CTS Adjusted;;;;1;860
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2006;CTS Adjusted;;;1,4;1;1,4
Europe;Northern Europe;Sweden;Homicide count;2006;NCCP;;;;1;91
Europe;Northern Europe;Sweden;Homicide rate;2006;NCCP;;;1,0;1;1
Europe;Northern Europe;Channel Islands;Homicide count;2006;NP;;;;1;2
Europe;Northern Europe;Channel Islands;Homicide rate;2006;NP;;;1,3;1;1,3
Europe;Northern Europe;Ireland;Homicide count;2006;NSO;;;;1;62
Europe;Northern Europe;Ireland;Homicide rate;2006;NSO;;;1,5;1;1,5
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2006;SDG;;;;1;710
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2006;SDG;;;;1;120
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2006;SDG;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2006;SDG;;;2,3;1;2,3
Europe;Northern Europe;Denmark;Homicide count;2007;CTS;;;;1;39
Europe;Northern Europe;Estonia;Homicide count;2007;CTS;;;;1;96
Europe;Northern Europe;Finland;Homicide count;2007;CTS;;;;1;129
Europe;Northern Europe;Iceland;Homicide count;2007;CTS;;;;1;2
Europe;Northern Europe;Latvia;Homicide count;2007;CTS;;;;1;94
Europe;Northern Europe;Lithuania;Homicide count;2007;CTS;;;;1;277
Europe;Northern Europe;Norway;Homicide count;2007;CTS;;;;1;30
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2007;CTS;;;;1;29
Europe;Northern Europe;Denmark;Homicide rate;2007;CTS;;;0,7;1;0,7
Europe;Northern Europe;Estonia;Homicide rate;2007;CTS;;;7,1;1;7,1
Europe;Northern Europe;Finland;Homicide rate;2007;CTS;;;2,4;1;2,4
Europe;Northern Europe;Iceland;Homicide rate;2007;CTS;;;0,7;1;0,7
Europe;Northern Europe;Latvia;Homicide rate;2007;CTS;;;4,3;1;4,3
Europe;Northern Europe;Lithuania;Homicide rate;2007;CTS;;;8,5;1;8,5
Europe;Northern Europe;Norway;Homicide rate;2007;CTS;;;0,6;1;0,6
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2007;CTS;;;1,6;1;1,6
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2007;CTS Adjusted;;;;1;873
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2007;CTS Adjusted;;;1,4;1;1,4
Europe;Northern Europe;Sweden;Homicide count;2007;NCCP;;;;1;111
Europe;Northern Europe;Sweden;Homicide rate;2007;NCCP;;;1,2;1;1,2
Europe;Northern Europe;Ireland;Homicide count;2007;NSO;;;;1;78
Europe;Northern Europe;Ireland;Homicide rate;2007;NSO;;;1,8;1;1,8
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2007;SDG;;;;1;729
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2007;SDG;;;;1;115
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2007;SDG;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2007;SDG;;;2,2;1;2,2
Europe;Northern Europe;Denmark;Homicide count;2008;CTS;;;;1;54
Europe;Northern Europe;Estonia;Homicide count;2008;CTS;;;;1;86
Europe;Northern Europe;Finland;Homicide count;2008;CTS;;;;1;133
Europe;Northern Europe;Iceland;Homicide count;2008;CTS;;;;1;0
Europe;Northern Europe;Ireland;Homicide count;2008;CTS;;;;1;51
Europe;Northern Europe;Latvia;Homicide count;2008;CTS;;;;1;99
Europe;Northern Europe;Lithuania;Homicide count;2008;CTS;;;;1;298
Europe;Northern Europe;Norway;Homicide count;2008;CTS;;;;1;34
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2008;CTS;;;;1;24
Europe;Northern Europe;Denmark;Homicide rate;2008;CTS;;;1,0;1;1
Europe;Northern Europe;Estonia;Homicide rate;2008;CTS;;;6,4;1;6,4
Europe;Northern Europe;Finland;Homicide rate;2008;CTS;;;2,5;1;2,5
Europe;Northern Europe;Iceland;Homicide rate;2008;CTS;;;0,0;1;0
Europe;Northern Europe;Ireland;Homicide rate;2008;CTS;;;1,2;1;1,2
Europe;Northern Europe;Latvia;Homicide rate;2008;CTS;;;4,6;1;4,6
Europe;Northern Europe;Lithuania;Homicide rate;2008;CTS;;;9,3;1;9,3
Europe;Northern Europe;Norway;Homicide rate;2008;CTS;;;0,7;1;0,7
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2008;CTS;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2008;CTS Adjusted;;;;1;762
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2008;CTS Adjusted;;;1,2;1;1,2
Europe;Northern Europe;Sweden;Homicide count;2008;NCCP;;;;1;82
Europe;Northern Europe;Sweden;Homicide rate;2008;NCCP;;;0,9;1;0,9
Europe;Northern Europe;Channel Islands;Homicide count;2008;NP;;;;1;1
Europe;Northern Europe;Channel Islands;Homicide rate;2008;NP;;;0,6;1;0,6
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2008;SDG;;;;1;639
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2008;SDG;;;;1;99
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2008;SDG;;;1,2;1;1,2
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2008;SDG;;;1,9;1;1,9
Europe;Northern Europe;Denmark;Homicide count;2009;CTS;;;;1;47
Europe;Northern Europe;Estonia;Homicide count;2009;CTS;;;;1;70
Europe;Northern Europe;Finland;Homicide count;2009;CTS;;;;1;120
Europe;Northern Europe;Iceland;Homicide count;2009;CTS;;;;1;1
Europe;Northern Europe;Ireland;Homicide count;2009;CTS;;;;1;53
Europe;Northern Europe;Latvia;Homicide count;2009;CTS;;;;1;108
Europe;Northern Europe;Lithuania;Homicide count;2009;CTS;;;;1;252
Europe;Northern Europe;Norway;Homicide count;2009;CTS;;;;1;29
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2009;CTS;;;;1;595
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2009;CTS;;;;1;29
Europe;Northern Europe;Denmark;Homicide rate;2009;CTS;;;0,9;1;0,9
Europe;Northern Europe;Estonia;Homicide rate;2009;CTS;;;5,2;1;5,2
Europe;Northern Europe;Finland;Homicide rate;2009;CTS;;;2,2;1;2,2
Europe;Northern Europe;Iceland;Homicide rate;2009;CTS;;;0,3;1;0,3
Europe;Northern Europe;Ireland;Homicide rate;2009;CTS;;;1,2;1;1,2
Europe;Northern Europe;Latvia;Homicide rate;2009;CTS;;;5,0;1;5
Europe;Northern Europe;Lithuania;Homicide rate;2009;CTS;;;8,0;1;8
Europe;Northern Europe;Norway;Homicide rate;2009;CTS;;;0,6;1;0,6
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2009;CTS;;;1,1;1;1,1
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2009;CTS;;;1,6;1;1,6
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2009;CTS Adjusted;;;;1;706
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2009;CTS Adjusted;;;1,1;1;1,1
Europe;Northern Europe;Sweden;Homicide count;2009;NCCP;;;;1;93
Europe;Northern Europe;Sweden;Homicide rate;2009;NCCP;;;1,0;1;1
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2009;SDG;;;;1;82
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2009;SDG;;;1,6;1;1,6
Europe;Northern Europe;Denmark;Homicide count;2010;CTS;;;;1;42
Europe;Northern Europe;Estonia;Homicide count;2010;CTS;;;;1;70
Europe;Northern Europe;Finland;Homicide count;2010;CTS;;;;1;119
Europe;Northern Europe;Iceland;Homicide count;2010;CTS;;;;1;2
Europe;Northern Europe;Ireland;Homicide count;2010;CTS;;;;1;55
Europe;Northern Europe;Latvia;Homicide count;2010;CTS;;;;1;70
Europe;Northern Europe;Lithuania;Homicide count;2010;CTS;;;;1;219
Europe;Northern Europe;Norway;Homicide count;2010;CTS;;;;1;29
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2010;CTS;;;;1;23
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2010;CTS;;;;1;100
Europe;Northern Europe;Denmark;Homicide rate;2010;CTS;;;0,8;1;0,8
Europe;Northern Europe;Estonia;Homicide rate;2010;CTS;;;5,3;1;5,3
Europe;Northern Europe;Finland;Homicide rate;2010;CTS;;;2,2;1;2,2
Europe;Northern Europe;Iceland;Homicide rate;2010;CTS;;;0,6;1;0,6
Europe;Northern Europe;Ireland;Homicide rate;2010;CTS;;;1,2;1;1,2
Europe;Northern Europe;Latvia;Homicide rate;2010;CTS;;;3,3;1;3,3
Europe;Northern Europe;Lithuania;Homicide rate;2010;CTS;;;7,0;1;7
Europe;Northern Europe;Norway;Homicide rate;2010;CTS;;;0,6;1;0,6
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2010;CTS;;;1,3;1;1,3
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2010;CTS;;;1,9;1;1,9
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2010;CTS Adjusted;;;;1;756
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2010;CTS Adjusted;;;1,2;1;1,2
Europe;Northern Europe;Sweden;Homicide count;2010;NCCP;;;;1;91
Europe;Northern Europe;Sweden;Homicide rate;2010;NCCP;;;1,0;1;1
Europe;Northern Europe;Channel Islands;Homicide count;2010;NP;;;;1;0
Europe;Northern Europe;Channel Islands;Homicide rate;2010;NP;;;0,0;1;0
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2010;SDG;;;;1;633
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2010;SDG;;;1,1;1;1,1
Europe;Northern Europe;Denmark;Homicide count;2011;CTS;;;;1;46
Europe;Northern Europe;Estonia;Homicide count;2011;CTS;;;;1;65
Europe;Northern Europe;Finland;Homicide count;2011;CTS;;;;1;110
Europe;Northern Europe;Iceland;Homicide count;2011;CTS;;;;1;3
Europe;Northern Europe;Ireland;Homicide count;2011;CTS;;;;1;42
Europe;Northern Europe;Latvia;Homicide count;2011;CTS;;;;1;69
Europe;Northern Europe;Lithuania;Homicide count;2011;CTS;;;;1;211
Europe;Northern Europe;Norway;Homicide count;2011;CTS;;;;1;111
Europe;Northern Europe;Sweden;Homicide count;2011;CTS;;;;1;81
Europe;Northern Europe;United Kingdom (England and Wales);Homicide count;2011;CTS;;;;1;526
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2011;CTS;;;;1;93
Europe;Northern Europe;Denmark;Homicide rate;2011;CTS;;;0,8;1;0,8
Europe;Northern Europe;Estonia;Homicide rate;2011;CTS;;;4,9;1;4,9
Europe;Northern Europe;Finland;Homicide rate;2011;CTS;;;2,0;1;2
Europe;Northern Europe;Iceland;Homicide rate;2011;CTS;;;0,9;1;0,9
Europe;Northern Europe;Ireland;Homicide rate;2011;CTS;;;0,9;1;0,9
Europe;Northern Europe;Latvia;Homicide rate;2011;CTS;;;3,3;1;3,3
Europe;Northern Europe;Lithuania;Homicide rate;2011;CTS;;;6,8;1;6,8
Europe;Northern Europe;Norway;Homicide rate;2011;CTS;;;2,2;1;2,2
Europe;Northern Europe;Sweden;Homicide rate;2011;CTS;;;0,9;1;0,9
Europe;Northern Europe;United Kingdom (England and Wales);Homicide rate;2011;CTS;;;0,9;1;0,9
Europe;Northern Europe;United Kingdom (Scotland);Homicide rate;2011;CTS;;;1,8;1;1,8
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide count;2011;CTS Adjusted;;;;1;641
Europe;Northern Europe;United Kingdom of Great Britain and Northern Ireland;Homicide rate;2011;CTS Adjusted;;;1,0;1;1
Europe;Northern Europe;Isle of Man;Homicide count;2011;NP;;;;1;1
Europe;Northern Europe;Isle of Man;Homicide rate;2011;NP;;;1,2;1;1,2
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2011;SDG;;;;1;22
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide rate;2011;SDG;;;1,2;1;1,2
Europe;Northern Europe;Denmark;Homicide count;2012;CTS;;;;1;47
Europe;Northern Europe;Estonia;Homicide count;2012;CTS;;;;1;63
Europe;Northern Europe;Finland;Homicide count;2012;CTS;;;;1;88
Europe;Northern Europe;Iceland;Homicide count;2012;CTS;;;;1;1
Europe;Northern Europe;Ireland;Homicide count;2012;CTS;;;;1;52
Europe;Northern Europe;Latvia;Homicide count;2012;CTS;;;;1;70
Europe;Northern Europe;Lithuania;Homicide count;2012;CTS;;;;1;202
Europe;Northern Europe;Norway;Homicide count;2012;CTS;;;;1;27
Europe;Northern Europe;Sweden;Homicide count;2012;CTS;;;;1;68
Europe;Northern Europe;United Kingdom (Northern Ireland);Homicide count;2012;CTS;;;;1;21
Europe;Northern Europe;United Kingdom (Scotland);Homicide count;2012;CTS;;;;1;63
Europe;Northern Europe;Denmark;Homicide rate;2012;CTS;;;0,8;1;0,8
Europe;Northern Europe;Estonia;Homicide rate;2012;CTS;;;4,8;1;4,8
Europe;Northern Europe;Finland;Homicide rate;2012;CTS;;;1,6;1;1,6
Europe;Northern Europe;Iceland;Homicide rate;2012;CTS;;;0,3;1;0,3
Europe;Northern Europe;Ireland;Homicide rate;2012;CTS;;;1,1;1;1,1
Europe;Northern Europe;Latvia;Homicide rate;2012;CTS;;;3,4;1;3,4
Europe;Northern Europe;Lithuania;Homicide rate;2012;CTS;;;6,6;1;6,6
Europe;Northern Europe;Norway;Homicide rate;2012;CTS;;;0,5;1;0,5
