pageid,ns,title,summary
37116248,0,Salman bin Abdulaziz bin Salman Al Saud,"Salmane ben Abdelaziz Al Saoud (arabe : سلمان بن عبد العزيز آل سعود, Salmān bin ʻAbd al-ʻAzīz Āl Saʻūd), souvent simplement appelé Salmane, né le 31 décembre 1935 à Riyad, est roi d'Arabie saoudite depuis le 23 janvier 2015. Il est membre de la dynastie saoudienne et l'un des fils d'Ibn Séoud, le fondateur de l'Arabie saoudite, en 1932. Gouverneur de Riyad pendant plus de cinquante ans, il est nommé ministre de la Défense d’Arabie saoudite le 5 novembre 2011, et prince héritier le 18 juin 2012. Il succède à son demi-frère Abdallah, en tant que roi, en 2015.

"
2049120,0,Salman of Saudi Arabia,
16647091,0,Harish Salve,
2373845,0,Muhammad bin Fahd Al Saud,Muhammad Al-Arifi est un théologien et prédicateur saoudien né le 15 juillet 1970. Il exerce la fonction d'imam de la Mosquée de l’académie « Roi Fahd » de la Marine saoudienne. Il est un élève de Mohamad Tablaoui. Ses prêches diffusés par internet sont très suivis dans le monde musulman et connus pour sa vision salafiste
24147469,0,Muhammad bin Nayef,"Mohammed ben Nayef ben Abdelaziz Al Saoud (en arabe : محمد بن نايف بن عبد العزيز آل سعود), né le 30 août 1959 à Djeddah, est un membre de la dynastie saoudienne. 
Fils de l'influent Nayef ben Abdelaziz, un des sept Soudayri et ministre de l'Intérieur de 1975 à 2012, Mohammed ben Nayef est nommé ministre de l'Intérieur en 2012 et prince héritier et vice-Premier ministre d'Arabie saoudite le 29 avril 2015. À 55 ans, il est alors le premier prince de la génération des petits-fils d'Ibn Séoud à aspirer au trône. Mais le 21 juin 2017, il est démis de toutes ses fonctions par le roi Salmane qui l'évince de la succession au profit de son propre fils Mohammed ben Salmane."
641408,0,Saud bin Faisal Al Saud (1940–2015),
403248,0,Sultan bin Abdulaziz,"Sultan bin Mohammed al-Qasimi, né le 2 juillet 1939 à Charjah (États de la Trêve), est un homme d'État émirati, émir de Charjah et membre du Conseil suprême des Émirats arabes unis depuis 1972."
35129570,0,Turki bin Nasser Al Saud,"Fayçal ben Abdelaziz Al Saoud (en arabe : فيصل بن عبدالعزيز آل سعود) né le 14 avril 1906 à Riyad et mort assassiné le 25 mars 1975 dans la même ville est roi d'Arabie saoudite de 1964 à 1975. Issu de la dynastie saoudienne, il est le fils d'Ibn Séoud, le fondateur du troisième État saoudien, et succède à son demi-frère Saoud, forcé à l'abdication.
En Arabie saoudite, il est connu à la fois pour avoir sauvé le pays du naufrage financier, mais aussi pour son programme de réforme et de modernisation de la société saoudienne. Sur la scène internationale il est connu pour sa défense du panislamisme, son anticommunisme radical ainsi que son soutien aux nationalistes palestiniens,. Bénéficiant d'un soutien populaire dans son pays, il est assassiné par son neveu Fayçal ben Moussaid."
38636043,0,Corinna zu Sayn-Wittgenstein-Sayn,"Corinna Larsen, née le 28 janvier 1964 à Francfort-sur-le-Main, est une femme d'affaires allemande, connue pour avoir été la maîtresse du roi Juan Carlos Ier d'Espagne.

"
50078902,0,Keith Schembri,"Daphne Caruana Galizia, née Daphne Anne Vella le 26 août 1964 à Sliema (Malte) et morte assassinée le 16 octobre 2017 à Bidnija, est une journaliste d'investigation et blogueuse maltaise. 
Elle accède à la notoriété pour ses enquêtes et révélations d'informations sensibles, notamment sur la corruption. Elle est tuée le 16 octobre 2017 à Bidnija, lors de l'explosion de sa voiture piégée."
4583163,0,Gabriel Schürrer,"Gabriel Schürrer est un joueur puis entraîneur argentin de football, né le 16 août 1971 à Santa Fe. Il évoluait au poste de défenseur central."
616584,0,Clarence Seedorf,"Clarence Seedorf, né le 1er avril 1976 à Paramaribo (Suriname), est un footballeur international néerlandais reconverti entraîneur.
Les supporters de l'AC Milan le surnomment « il professore » en référence à sa maîtrise de jeu. Réputé pour sa frappe de balle surpuissante, il est considéré comme l'un des meilleurs milieux de terrains de sa génération, et a notamment été choisi par Pelé dans le FIFA 100. Il a la particularité d'être le seul joueur à avoir remporté quatre fois la Ligues des champions avec trois clubs différents, avec l'Ajax Amsterdam en 1995, avec le Real Madrid en 1998 et deux fois avec le Milan AC en 2003 et 2007."
1687414,0,Mir Shakil-ur-Rahman,
50043141,0,Atan Shansonga,
1601813,0,"Pamela Sharples, Baroness Sharples",
5178084,0,Kushal Pal Singh,"Kushal Pal Singh est un chef d'entreprise indien, patron du groupe Delhi, Land & Finance, premier promoteur immobilier en Inde. Il est né le 15 novembre à Bulandshahr (Uttar Pradesh).
Il appartient au groupe des plus grandes fortunes du Monde.
En 2010, sa fortune est estimée à 9 milliards de dollars.
Il est cité dans l'affaire des Panama Papers en avril 2016."
39586936,0,José Manuel Soria,"José Manuel Soria López, né le 5 janvier 1958 à Las Palmas de Gran Canaria, est un homme politique espagnol, membre du Parti populaire (PP).
Il est ministre de l'Industrie, de l’Énergie et du Tourisme entre le 22 décembre 2011 et le 16 avril 2016."
609471,0,Alfonso Soriano,"Alfonso Guilleard Soriano (né le 7 janvier 1976 à San Pedro de Macorís, République dominicaine) est un voltigeur de baseball qui évolue dans les Ligues majeures de 1999 à 2014.
Après avoir amorcé sa carrière avec les Yankees de New York, il a joué pour les Rangers du Texas, les Nationals de Washington et les Cubs de Chicago avant de retourner en 2013 à sa première équipe. Soriano est invité 7 fois au match des étoiles et est nommé meilleur joueur du match d'étoiles de 2004. Ses qualités offensives lui valent 4 Bâtons d'argent. Gagnant de la Série mondiale avec New York en 1999 et 2000, il joue aussi en finale, mais dans une cause perdante, en 2001 et 2003. En 2002, Soriano est le champion voleur de but de la Ligue américaine. Il entre 4 fois dans le club 30-30 (30 coups de circuit et 30 buts volés en une saison) et en 2006 il devient l'un des rares joueurs, et le dernier en date, à faire partie du club 40-40, avec une année de 46 circuits et 41 vols de buts chez les Nationals de Washington.
Il est cité dans l'affaire des Panama Papers en avril 2016."
37970878,0,Mallika Srinivasan,
32298369,0,Beny Steinmetz,"Beny Steinmetz, né en 1956 à Netanya (Israël), est un homme d'affaires et milliardaire israélien, dirigeant du groupe Beny Steinmez Group Resources, entreprise qui appartient à des sociétés appartenant elles-mêmes à la fondation Balta au Liechtenstein administrée par l'avocat suisse Marc Bonnant.
Homme le plus riche d'Israël en 2013 avec une fortune estimée à 9 milliards de dollars, le magazine Forbes lui prête en mai 2016 une fortune de 1,21 milliard $, et le classe 15e fortune d'Israël et 497e fortune mondiale sur l'année 2015.

"
1669496,0,Dominique Strauss-Kahn,"Dominique Strauss-Kahn [dɔminik stʁos kan], dit « DSK », né le 25 avril 1949 à Neuilly-sur-Seine, est un économiste, homme politique et haut fonctionnaire international français.
Il est député socialiste de la Haute-Savoie puis du Val-d'Oise à partir de 1986, président de la commission des Finances de l'Assemblée nationale de 1988 à 1991, ministre de l'Industrie et du Commerce extérieur de 1991 à 1993, dans les gouvernements Édith Cresson et Pierre Bérégovoy, et maire de Sarcelles de 1995 à 1997.
Après avoir contribué à la victoire de la gauche plurielle aux élections législatives de 1997, il est nommé ministre de l'Économie, des Finances et de l'Industrie dans le gouvernement Lionel Jospin. Mis en cause dans des affaires judiciaires en 1999, il démissionne du gouvernement, puis retrouve son mandat de député en 2001, avant de bénéficier d'un non-lieu et d'une relaxe. Candidat à la primaire socialiste de 2006, il est battu au premier tour par Ségolène Royal.
Sur proposition du président français Nicolas Sarkozy, il devient en 2007 directeur général du Fonds monétaire international (FMI). À la tête de l’institution, il est notamment confronté à la crise bancaire et financière mondiale de 2008 et aux débuts de la crise de la dette dans la zone euro.
En 2011, il est mis en cause dans le cadre d'une accusation d'agression sexuelle à New York, ce qui le contraint à quitter la tête du FMI ; il bénéficie finalement d'un non-lieu au pénal, avant qu'un accord financier impliquant le versement de plus d’un million de dollars à la plaignante ne mette fin l'année suivante à la procédure engagée au civil. Il est par la suite mis en cause dans d'autres affaires de mœurs, qui se soldent par un classement sans suite ou une relaxe.
La médiatisation de ces affaires judiciaires discrédite l'hypothèse de sa candidature à l'élection présidentielle de 2012, où il était donné favori pour représenter le Parti socialiste, et met fin à sa carrière politique. Il reprend ensuite des activités dans le secteur privé, en conseillant principalement des gouvernements sur leurs dettes souveraines."
18213534,0,Ion Sturza,"Ion Sturza (né le 9 mai 1960 à Pîrjolteni, raion de Călărași, en Moldavie, alors partie de l’URSS) est un homme politique moldave. Il a été Premier ministre du 19 février au 9 novembre 1999. Dumitru Braghiș lui a succédé. Il est de nouveau désigné à ce poste le 21 décembre 2015.
Le 4 janvier 2016, Ion Sturza présente son gouvernement lors d'une séance du Parlement moldave. Mais celle-ci est suspendue en raison de l'absence de quorum. En effet seulement 47 des 101 députés sont présents. Le lendemain, il annonce renoncer à sa charge de constituer un gouvernement en raison de l'absence de soutien parlementaire."
38148632,0,Ziad Takieddine,"Ziad Takieddine, (en arabe : زياد تقي الدين) né le 14 juin 1950 à Baakline, village druze du Mont-Liban, est un homme d'affaires franco-libanais, jouant le rôle d'intermédiaire dans des contrats internationaux, notamment pour l'industrie de l'armement.
Son nom a souvent été mêlé à des affaires politico-financières. À l'été 2011, il est au centre de révélations du journal en ligne Mediapart le reliant à plusieurs dossiers impliquant plusieurs responsables ministériels français, notamment l'affaire Sarkozy-Kadhafi. En juin 2020 il est condamné dans le volet financier de l'affaire Karachi à 5 ans de prison ferme avec mandat de dépôt. Fin 2020, il est cependant en cavale."
16318130,0,Hamad bin Jassim bin Jaber Al Thani,"Cheikh Hamad ben Jassem al-Thani, né le 30 août 1959 à Doha, est un membre de la famille princière du Qatar, ministre des Affaires étrangères de 1992 à 2013 et Premier ministre du 3 avril 2007 au 26 juin 2013. Il est l'actuel propriétaire du yacht de luxe al Mirqab. 
Sa fortune est estimée à 1,39 milliard de dollars par Forbes."
295929,0,Hamad bin Khalifa Al Thani,"Le cheikh Hamad ben Khalifa Al Thani (arabe : حمد بن خليفة آل ثاني), né le 1er janvier 1952 à Doha, est un émir du Qatar. Diplômé de l'Académie royale militaire de Sandhurst en 1971, il prend le pouvoir en 1995 en renversant son père Khalifa ben Hamad, et abdique en 2013 au profit de son fils Tamim."
928596,0,Mark Thatcher,"Mark Thatcher, né le 15 août 1953, 2e baronnet, à Kensington est un homme d'affaires britannique. Il est le fils de Margaret Thatcher, Premier ministre du Royaume-Uni de mai 1979 à novembre 1990."
3958656,0,Thyssen family,
5770338,0,Frank Timiș,"Vasile Frank Timiș, né le 28 janvier 1963 à Borșa (Maramureș), en Roumanie, est un homme d'affaires roumano-australien investissant dans les projets miniers et pétroliers.
Il est propriétaire de la mine de Tambao au Burkina Faso quand, le 4 avril 2015, Iulian Gherguț, agent de sécurité roumain sous les ordres d'Horațiu Potra, est enlevé et conduit dans le nord du Mali par le groupe Al-Mourabitoune de Mokhtar Belmokhtar,.
Il est cité dans l'affaire des Panama Papers en avril 2016.Moins d'un mois avant, le gouvernement burkinabé avait suspendu sa licence pour n'avoir pas construit une route bitumée reliant Dori, retrait confirmé le 11 mai 2018 par la Chambre de commerce internationale de Paris ,.
En juin 2019, un scandale éclate au Sénégal quand un reportage de la BBC affirme que Frank Timiș a versé des fonds à Aliou Sall, frère du président Macky Sall, pour que British Petroleum lui rachète un bloc pétrolier."
2444452,0,Ion Țiriac,"Ion Țiriac, né le 9 mai 1939 à Brașov, est un joueur de tennis professionnel, entraîneur de tennis, joueur de hockey sur glace et homme d'affaires roumain.
Comme joueur de tennis, il a remporté un tournoi en simple et il a surtout été performant en double, gagnant vingt-sept titres dont Roland-Garros en 1966. Auparavant, il a pratiqué plusieurs autres sports et a notamment été membre de l'équipe roumaine de hockey sur glace, avec laquelle il a participé aux Jeux olympiques d'hiver de 1964. Il a ensuite eu une activité d'entraîneur de tennis, s'occupant notamment de Guillermo Vilas et de Boris Becker.
Devenu homme d'affaires, il est considéré en 2007 comme l'homme le plus riche de Roumanie et la 840e fortune mondiale avec une fortune estimée à 1,1 milliard de dollars selon le classement du magazine Forbes."
62662046,0,Brian Tonna,
50037330,0,Mamadie Touré,
647260,0,Jarno Trulli,"Jarno Trulli, né le 13 juillet 1974 à Pescara, est un pilote automobile italien. Il est notamment connu pour avoir disputé 252 Grands Prix de Formule 1 entre 1997 et 2011, et remporté une victoire lors du Grand Prix de Monaco 2004."
82061,0,Tina Turner,"Anna Mae Bullock, dite Tina Turner [ˈtiːnə ˈtɜːɹnɚ], née le 26 novembre 1939 à Nutbush (Tennessee),, est une chanteuse, danseuse, actrice et compositrice d'origine américaine naturalisée suisse. Ses contributions constantes à la musique rock lui ont permis d'acquérir le titre de « Queen of Rock & Roll » (« Reine du Rock & Roll »). En plus du rock, elle s'est également illustrée dans le R'n'B, la soul, la dance et la pop.
Turner a commencé sa carrière avec les Kings of Rhythm d'Ike Turner en 1957 puis au sein du duo Ike and Tina Turner. Ce dernier atteint le succès avec des titres comme River Deep – Mountain High ou Proud Mary (qui remporte un Grammy Award) avant de se dissoudre en 1976. Dans les années 1980, Turner a lancé l'un des plus grands retours de l'histoire de la musique. Son album multi-platine Private Dancer (1984) contient la chanson à succès What's Love Got to Do with It, qui a remporté le Grammy Award de l'enregistrement de l'année et est devenue aux États-Unis son premier et unique n°1 au Billboard Hot 100. À 44 ans. elle était l'artiste solo féminine la plus âgée à réussir cette performance. Son succès s'est poursuivi avec d'autres titres comme We Don't Need Another Hero (1985), The Best (1989) ou encore GoldenEye (1995).
Tina Turner est une des artistes les plus populaires du monde, avec des ventes de disques estimées à plus de 100 millions. À ce jour, elle affiche au Billboard Hot 100 sept Top 10 singles et seize Top 10 R'n'B singles. Au Royaume-Uni elle compte trente-trois Top 40 dans le UK Singles Chart et tous ses albums depuis Private Dancer ont atteint la première place. Elle fait partie avec Diana Ross et Aretha Franklin des chanteuses afro-américaines les plus influentes du XXe siècle. Elle a été la première artiste noire et la première femme à faire la couverture du magazine Rolling Stone qui l'a classée parmi les 100 plus grands artistes de tous les temps et les 100 plus grands chanteurs de tous les temps. Elle a été deux fois intronisée au Rock and Roll Hall of Fame avec Ike Turner en 1991 et en tant qu'artiste solo en 2021. Elle a remporté 12 Grammy Awards, dont un Grammy Lifetime Achievement Award, et est récipiendaire en 2005 du Kennedy Center Honors. Elle a également son étoile sur le Hollywood Walk of Fame et le St. Louis Walk of Fame. 
Au cours de sa tournée mondiale Break Every Rule (1988), elle a établi, selon le Livre Guinness des records, le record du plus grand concert payant pour un artiste solo, avec 180 000 spectateurs. Tina Turner est aussi, toujours d'après le Livre Guinness des records, l'artiste à avoir vendu le plus de billets de concerts de l'histoire de la musique pour un artiste solo (environ 200 millions de places vendues),,. En 2009, Turner a pris sa retraite après avoir terminé sa tournée Tina !: 50th Anniversary qui est l'une des plus lucratives des années 2000. 
Turner est également actrice et a joué dans Mad Max : Au-delà du dôme du tonnerre (1985) ou encore Last Action Hero (1993). En 1993, un biopic intitulé What's Love Got to Do with It est adapté de son autobiographie I, Tina: My Life Story."
13401069,0,Leonardo Ulloa,"Leonardo Ulloa est un footballeur argentin, né le 26 juillet 1986 à General Roca en Argentine et ayant pris la nationalité chilienne. Il évolue actuellement au Rayo Vallecano au poste d'attaquant."
27289825,0,Sandiaga Uno,
237015,0,Iñaki Urdangarin,"Iñaki Urdangarin Liebaert, né le 15 janvier 1968 à Zumarraga, est un ancien joueur de handball espagnol, ayant joué en équipe nationale. Époux de l'infante Cristina de Borbón, seconde fille du roi Juan Carlos Ier d'Espagne. Par ce mariage, il est devenu duc consort de Palma de Majorque (de 1997 à 2015, date où le titre a été retiré à son épouse).
Du 4 octobre 1997 (date de son mariage) au 19 juin 2014 (date d'accession au trône de Felipe VI), le duc était membre de la famille royale officielle d'Espagne. Depuis, il est membre de la famille du roi (l'Espagne faisant la distinction entre la famille du roi et la famille royale officielle)."
23992653,0,Barbara d'Urso,"Barbara D'Urso, née Maria Carmela D'Urso le 7 mai 1957 à Naples, est une actrice, chanteuse et présentatrice de télévision italienne."
27825663,0,Jérôme Valcke,"Jérôme Valcke, né le 6 octobre 1960 à Paris, est un homme d'affaires et manager français, ex-secrétaire général de la Fédération internationale de football association (FIFA) entre 2007 en 2015. Il est démis de ses fonctions quelques mois après l'éclatement du scandale de corruption de la Fifa en 2015."
919815,0,Valentino (fashion designer),
163278,0,Mario Vargas Llosa,"Mario Vargas Llosa [ˈmaɾjo ˈβarɣas ˈʎosa], né le 28 mars 1936 à Arequipa (région d'Arequipa, au Pérou), est un écrivain péruvien naturalisé espagnol.
Auteur de romans et d'essais politiques, il est notamment lauréat du prix Nobel de littérature 2010 « pour sa cartographie des structures du pouvoir et ses images aiguisées de la résistance de l'individu, de sa révolte et de son échec ».
Comme beaucoup d'auteurs hispano-américains, Mario Vargas Llosa s’engage activement en politique, avec des opinions qui passent progressivement du communisme au libéralisme. Candidat à l'élection présidentielle péruvienne de 1990 avec le soutien de la coalition libérale de centre droit Front démocratique, il est battu au second tour par le populiste de droite Alberto Fujimori."
8103603,0,José Maria Botelho de Vasconcelos,"José Vasconcelos Calderón (né le 28 février 1882 à Oaxaca de Juárez au Mexique et mort le 30 juin 1959 à Mexico, Mexique) est un écrivain, penseur et homme politique mexicain."
50040955,0,Ang Vong Vathana,"Ang Vong Vathana est un homme politique cambodgien.
Il est ministre cambodgien de la Justice depuis mai 2004.
Il est cité dans l'affaire des Panama Papers en avril 2016."
11567587,0,Carlo Verdone,"Carlo Verdone, né le 17 novembre 1950 à Rome dans la région du Latium, est un acteur, scénariste, producteur et réalisateur italien. Acteur populaire en Italie, il est également un prolifique réalisateur et scénariste."
50042503,0,Jesús Villanueva,"Felipe de Jesús Villanueva Gutiérrez ou Felipe Villanueva (né le 5 février 1862 à Tecámac, Mexique - mort le 28 mai 1893) était un compositeur, violoniste et pianiste mexicain d'ascendance indigène de la fin du XIXe siècle, qui, s'il fut un spécialiste reconnu de la mazurka, genre musical dans lequel il exprima peut-être le mieux son talent et auquel il doit une bonne part de sa réputation, composa également des motets, des opéras, des zarzuelas."
50139804,0,Gabriele Volpi,
20194621,0,Karim Wade,"Karim Meïssa Wade, né le 1er septembre 1968 à Paris, est un homme politique sénégalais.
Il est le fils du président de la République Abdoulaye Wade, qui le nomme en 2009 ministre d'État, de la Coopération et des Transports. Candidat malheureux aux élections municipales de Dakar en 2009, il est à un moment pressenti pour succéder à son père à la présidence. Il quitte le gouvernement après la défaite de celui-ci, en 2012. 
En 2014, il est incarcéré pour enrichissement illicite et détournement de fonds. Gracié en 2016 par le président Macky Sall tout en restant condamné à payer une amende, il part en exil au Qatar."
50107186,0,Anders Wall,"Le Loup de Wall Street (The Wolf of Wall Street) est un film américain réalisé par Martin Scorsese, sorti en 2013.
Inspiré d'une histoire réelle, il raconte l'ascension vers la fortune d'un courtier en bourse, Jordan Belfort, interprété par Leonardo DiCaprio, et ses malversations au cœur des années 1980, le menant à la chute et à une forme de rédemption. Adaptation de l'autobiographie homonyme de Jordan Belfort (en), il s'agit du plus gros succès commercial de Martin Scorsese."
50041878,0,Victor Cruz Weffer,
509185,0,Sanford I. Weill,"Sanford I. Weill (« Sandy » Weill), né le 16 mars 1933 à Brooklyn, est un banquier américain, financier et philanthrope. Il a été dirigeant de la banque Citigroup jusqu'en 2006. Il a été nommé dirigeant de l'année par Chief executive en 2002."
35291701,0,Jacob Weinroth,
13380253,0,Dov Weissglas,
42610278,0,Benjamin Wey,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
9431059,0,"Willian (footballer, born 1988)",
43356,0,Tiger Woods,"Eldrick Tont Woods, plus connu sous le nom de Tiger Woods, né le 30 décembre 1975 en Californie, est un golfeur américain. Il est l'un des plus grands golfeurs de tous les temps et l'un des sportifs les plus populaires du début du XXIe siècle. Vainqueur de 15 tournois majeurs, il révolutionne le monde du golf par ses résultats sportifs et en attirant un nouveau public.
Précoce, Tiger commence le golf très jeune et réalise un parcours exceptionnel dans toutes les catégories junior. Amateur scruté pour ses qualités hors normes, il devient professionnel à la fin de l'été 1996. Vainqueur du Masters 1997, il devient numéro 1 mondial moins d'une saison après être devenu professionnel. Dominant sur la majeure partie des années 2000, différents problèmes physiques aux genoux et au dos l'obligent à réinventer son jeu.
Figure commerciale, tête d'affiche de Nike, Woods multiplie les contrats lucratifs hors des parcours, faisant de lui l'un des sportifs les plus riches des années 2000. Même lorsqu'un scandale éclate sur sa vie privée tourmentée et les difficultés de son mariage en 2009, Woods continue d'être l'un des joueurs les mieux payés au monde.
En avril 2019, à l'âge de 43 ans, il réussit à Augusta l'exploit de remporter un 5e Masters et son 15e titre majeur en carrière, onze ans après sa dernière victoire majeure,. Il est décoré le 6 mai 2019 par Donald Trump de la plus haute distinction civile américaine, la médaille présidentielle de la Liberté."
1346106,0,Neville Wran,"Neville Kenneth Wran (né à Sydney le 11 octobre 1926, et mort dans cette ville le 20 avril 2014) fut Premier Ministre de Nouvelle-Galles du Sud du 14 mai 1976 au 4 juillet 1986. Il fut président du parti travailliste australien de 1980 à 1986 et Président de la Fondation Lionel Murphy et de la Commonwealth Scientific and Industrial Research Organisation (CSIRO) de 1986 à 1991."
5821023,0,Nicky Wu,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
125270,0,"Sarah, Duchess of York","Sarah Margaret Ferguson, duchesse d’York, née le 15 octobre 1959, est un ancien membre de la famille royale britannique. De 1986 à 1996, elle a été l'épouse du prince Andrew, troisième enfant et second fils de la reine du Royaume-Uni Élisabeth II.
Elle est la mère des princesses Beatrice et Eugenie d’York, respectivement 10e et 12e dans l'ordre de succession au trône britannique."
543293,0,Iván Zamorano,"Iván Zamorano, né le 18 janvier 1967 à Maipú (Chili), est un footballeur international chilien."
50042369,0,Khulubuse Zuma,"Cet article recense les individus cités dans les Panama Papers, en tant qu'actionnaires ou directeurs de sociétés extraterritoriales."
